"g","director","programmer","artist","composer","writer","designer","genre","developer","release_date","score","platform"
"http://dbpedia.org/resource/4x4_EVO_2",,,,,,,"http://dbpedia.org/resource/Racing_video_game","http://dbpedia.org/resource/Terminal_Reality",2002-09-09,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/4x4_EVO_2",,,,,,,"http://dbpedia.org/resource/Racing_video_game","http://dbpedia.org/resource/Terminal_Reality",2003-11-04,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/4x4_EVO_2",,,,,,,"http://dbpedia.org/resource/Racing_video_game","http://dbpedia.org/resource/Terminal_Reality",2001-11-15,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/4x4_EVO_2",,,,,,,"http://dbpedia.org/resource/Racing_video_game","http://dbpedia.org/resource/Terminal_Reality",2002-09-09,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/4x4_EVO_2",,,,,,,"http://dbpedia.org/resource/Racing_video_game","http://dbpedia.org/resource/Terminal_Reality",2003-11-04,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/4x4_EVO_2",,,,,,,"http://dbpedia.org/resource/Racing_video_game","http://dbpedia.org/resource/Terminal_Reality",2001-11-15,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Ace_Lightning_(video_game)",,,,,,,"http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Tiertex_Design_Studios",2002-10-25,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Ace_Lightning_(video_game)",,,,,,,"http://dbpedia.org/resource/Platform_game","http://dbpedia.org/resource/Tiertex_Design_Studios",2002-10-25,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Ace_Lightning_(video_game)",,,,,,,"http://dbpedia.org/resource/Third_person_shooter","http://dbpedia.org/resource/Tiertex_Design_Studios",2002-10-25,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Ace_Lightning_(video_game)",,,,,,,"http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Gamezlab",2002-10-25,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Ace_Lightning_(video_game)",,,,,,,"http://dbpedia.org/resource/Platform_game","http://dbpedia.org/resource/Gamezlab",2002-10-25,,"http://dbpedia.org/resource/Category:Windows_games"
