"g","director","programmer","artist","composer","writer","designer","genre","developer","release_date","score","platform"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/David_Arnold","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-11-01,26,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/Kevin_Kiner","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-11-01,26,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/David_Arnold","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-11-01,41,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/Kevin_Kiner","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-11-01,41,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/David_Arnold","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-11-01,45,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/Kevin_Kiner","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-11-01,45,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/David_Arnold","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-12-07,26,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/Kevin_Kiner","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-12-07,26,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/David_Arnold","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-12-07,41,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/Kevin_Kiner","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-12-07,41,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/David_Arnold","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-12-07,45,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/Kevin_Kiner","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-12-07,45,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/David_Arnold","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-11-01,26,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/Kevin_Kiner","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-11-01,26,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/David_Arnold","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-11-01,41,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/Kevin_Kiner","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-11-01,41,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/David_Arnold","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-11-01,45,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/Kevin_Kiner","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-11-01,45,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/David_Arnold","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-12-07,26,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/Kevin_Kiner","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-12-07,26,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/David_Arnold","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-12-07,41,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/Kevin_Kiner","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-12-07,41,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/David_Arnold","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-12-07,45,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/007_Legends",,,,"http://dbpedia.org/resource/Kevin_Kiner","http://dbpedia.org/resource/Bruce_Feirstein",,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Eurocom",2012-12-07,45,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/10000000_(video_game)",,,,,,,"http://dbpedia.org/resource/Puzzle_video_game","EightyEight Games",2012-08-29,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/10000000_(video_game)",,,,,,,"http://dbpedia.org/resource/Puzzle_video_game","EightyEight Games",2012-08-29,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/1000_Amps",,,,,,,"http://dbpedia.org/resource/Puzzle_game","Brandon Brizzi",2012-02-22,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/1000_Amps",,,,,,,"http://dbpedia.org/resource/Metroidvania","Brandon Brizzi",2012-02-22,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/1000_Amps",,,,,,,"http://dbpedia.org/resource/Platform_game","Brandon Brizzi",2012-02-22,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/1000_Amps",,,,,,,"http://dbpedia.org/resource/Puzzle_game","Brandon Brizzi",2012-02-22,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/1000_Amps",,,,,,,"http://dbpedia.org/resource/Metroidvania","Brandon Brizzi",2012-02-22,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/1000_Amps",,,,,,,"http://dbpedia.org/resource/Platform_game","Brandon Brizzi",2012-02-22,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/7554",,,,,,,"http://dbpedia.org/resource/First-person_shooter","Emobi Games",2011-12-16,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/7554",,,,,,,"http://dbpedia.org/resource/First-person_shooter","Emobi Games",2011-12-16,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/99_Levels_to_Hell",,,,,,,"http://dbpedia.org/resource/Role-playing_video_game","bom667",2012-06-07,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/99_Levels_to_Hell",,,,,,,"http://dbpedia.org/resource/Role-playing_video_game","bom667",2012-06-07,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/A.R.E.S.:_Extinction_Agenda",,,,,,,"http://dbpedia.org/resource/Action_game","http://dbpedia.org/resource/Extend_Studio",2010-12-14,68,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/A.R.E.S.:_Extinction_Agenda",,,,,,,"http://dbpedia.org/resource/Platform_game","http://dbpedia.org/resource/Extend_Studio",2010-12-14,68,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/A.R.E.S.:_Extinction_Agenda",,,,,,,"http://dbpedia.org/resource/Action_game","http://dbpedia.org/resource/Extend_Studio",2010-12-14,68,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/A.R.E.S.:_Extinction_Agenda",,,,,,,"http://dbpedia.org/resource/Platform_game","http://dbpedia.org/resource/Extend_Studio",2010-12-14,68,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/AC-130:_Operation_Devastation",,,,,,,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Frozen_Codebase",2009-01-29,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/AI_War:_Fleet_Command",,,,"http://dbpedia.org/resource/Pablo_Vega",,"Christopher M. Park","http://dbpedia.org/resource/Real-time_Strategy","http://dbpedia.org/resource/Arcen_Games",2009-06-02,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/AI_War:_Fleet_Command",,,,"http://dbpedia.org/resource/Pablo_Vega",,"Christopher M. Park","http://dbpedia.org/resource/Real-time_Strategy","http://dbpedia.org/resource/Arcen_Games",2009-06-02,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/APB:_All_Points_Bulletin",,,,,,"http://dbpedia.org/resource/David_Jones_(game_developer)","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Realtime_Worlds",2010-07-02,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/APB:_All_Points_Bulletin",,,,,,"http://dbpedia.org/resource/David_Jones_(game_developer)","http://dbpedia.org/resource/Third-person_shooter","http://dbpedia.org/resource/Realtime_Worlds",2010-07-02,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/APB:_All_Points_Bulletin",,,,,,"http://dbpedia.org/resource/David_Jones_(game_developer)","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/K2_Network",2010-07-02,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/APB:_All_Points_Bulletin",,,,,,"http://dbpedia.org/resource/David_Jones_(game_developer)","http://dbpedia.org/resource/Third-person_shooter","http://dbpedia.org/resource/K2_Network",2010-07-02,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/APB:_All_Points_Bulletin",,,,,,"http://dbpedia.org/resource/David_Jones_(game_developer)","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Realtime_Worlds",2010-07-02,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/APB:_All_Points_Bulletin",,,,,,"http://dbpedia.org/resource/David_Jones_(game_developer)","http://dbpedia.org/resource/Third-person_shooter","http://dbpedia.org/resource/Realtime_Worlds",2010-07-02,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/APB:_All_Points_Bulletin",,,,,,"http://dbpedia.org/resource/David_Jones_(game_developer)","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/K2_Network",2010-07-02,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/APB:_All_Points_Bulletin",,,,,,"http://dbpedia.org/resource/David_Jones_(game_developer)","http://dbpedia.org/resource/Third-person_shooter","http://dbpedia.org/resource/K2_Network",2010-07-02,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/APOX",,,,,,"http://dbpedia.org/resource/Mark_Currie_(games_developer)","http://dbpedia.org/resource/Action_game","BlueGiant Interactive",2011-01-20,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/APOX",,,,,,"http://dbpedia.org/resource/Mark_Currie_(games_developer)","http://dbpedia.org/resource/Indie_game","BlueGiant Interactive",2011-01-20,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/APOX",,,,,,"http://dbpedia.org/resource/Mark_Currie_(games_developer)","http://dbpedia.org/resource/Real_Time_Strategy","BlueGiant Interactive",2011-01-20,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/APOX",,,,,,"http://dbpedia.org/resource/Mark_Currie_(games_developer)","http://dbpedia.org/resource/Action_game","BlueGiant Interactive",2011-01-20,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/APOX",,,,,,"http://dbpedia.org/resource/Mark_Currie_(games_developer)","http://dbpedia.org/resource/Indie_game","BlueGiant Interactive",2011-01-20,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/APOX",,,,,,"http://dbpedia.org/resource/Mark_Currie_(games_developer)","http://dbpedia.org/resource/Real_Time_Strategy","BlueGiant Interactive",2011-01-20,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/ARMA_2",,,,,,"Ivan Buchta","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Bohemia_Interactive",2009-06-17,"77.0","http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/ARMA_2",,,,,,"Ivan Buchta","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Bohemia_Interactive",2009-06-17,"77.0","http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/ARMA_2",,,,,,"Ivan Buchta","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Bohemia_Interactive",2009-06-17,"77.0","http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/ARMA_2",,,,,,"Ivan Buchta","http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Bohemia_Interactive",2009-06-17,"77.0","http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/ARMA_2:_Operation_Arrowhead",,,,,,,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Bohemia_Interactive_Studio",2010-06-29,74,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/ARMA_2:_Operation_Arrowhead",,,,,,,"http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Bohemia_Interactive_Studio",2010-06-29,74,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/ARMA_2:_Operation_Arrowhead",,,,,,,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Bohemia_Interactive_Studio",2010-06-29,74,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/ARMA_2:_Operation_Arrowhead",,,,,,,"http://dbpedia.org/resource/Tactical_shooter","http://dbpedia.org/resource/Bohemia_Interactive_Studio",2010-06-29,74,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/A_Fairy_Tale_(video_game)",,,,,,,"Matching","http://dbpedia.org/resource/Reflexive_Entertainment",2009-03-12,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/A_Fairy_Tale_(video_game)",,,,,,,"Matching","http://dbpedia.org/resource/Reflexive_Entertainment",2009-03-12,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/A_Farewell_to_Dragons",,,,,,,"http://dbpedia.org/resource/Role-playing_video_game","Arise",2010-02-19,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/A_Farewell_to_Dragons",,,,,,,"http://dbpedia.org/resource/Role-playing_video_game","Arise",2010-02-19,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/A_Kingdom_for_Keflings",,,,,,,"http://dbpedia.org/resource/City-building_game","http://dbpedia.org/resource/NinjaBee",2010-03-20,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/A_Kingdom_for_Keflings",,,,,,,"http://dbpedia.org/resource/City-building_game","http://dbpedia.org/resource/NinjaBee",2010-03-20,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/A_New_Beginning_(video_game)",,,,"Knights of Soundtrack",,,"http://dbpedia.org/resource/Point-and-click_adventure_game","http://dbpedia.org/resource/Daedalic_Entertainment",2010-10-08,72,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/A_New_Beginning_(video_game)",,,,"Knights of Soundtrack",,,"http://dbpedia.org/resource/Point-and-click_adventure_game","http://dbpedia.org/resource/Daedalic_Entertainment",2010-10-08,72,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/A_Valley_Without_Wind",,,,,,,"http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Arcen_Games",2012-04-24,54,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/A_Virus_Named_TOM",,,,,,,"http://dbpedia.org/resource/Puzzle_video_game","Misfits Attic",2012-08-01,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/A_Virus_Named_TOM",,,,,,,"http://dbpedia.org/resource/Puzzle_video_game","Misfits Attic",2012-08-01,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/A_World_of_Keflings",,,,,,,"http://dbpedia.org/resource/City-building_game","http://dbpedia.org/resource/NinjaBee",2010-12-22,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/A_World_of_Keflings",,,,,,,"http://dbpedia.org/resource/City-building_game","http://dbpedia.org/resource/NinjaBee",2010-12-22,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/AaAaAA!!!_-_A_Reckless_Disregard_for_Gravity",,,,,,,"http://dbpedia.org/resource/Simulation_video_game","http://dbpedia.org/resource/Dejobaan_Games",2009-09-03,81,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/AaAaAA!!!_-_A_Reckless_Disregard_for_Gravity",,,,,,,"http://dbpedia.org/resource/Simulation_video_game","http://dbpedia.org/resource/Dejobaan_Games",2009-09-03,81,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Absolute_Force_Online",,,,,,,"http://dbpedia.org/resource/Third-person_shooter","TQ Digital",2012-11-15,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/Absolute_Force_Online",,,,,,,"http://dbpedia.org/resource/First-person_shooter","TQ Digital",2012-11-15,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/Absolute_Force_Online",,,,,,,"http://dbpedia.org/resource/Third-person_shooter","TQ Digital",2012-11-15,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Absolute_Force_Online",,,,,,,"http://dbpedia.org/resource/First-person_shooter","TQ Digital",2012-11-15,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Acceleration_of_Suguri_X_Edition",,,,,,,"http://dbpedia.org/resource/Fighting","Orange Juice",2011-02-15,61,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/Acceleration_of_Suguri_X_Edition",,,,,,,"http://dbpedia.org/resource/Fighting","Orange Juice",2011-02-15,61,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Ace_Combat:_Assault_Horizon","Natsuki Isaki",,,"http://dbpedia.org/resource/Hiroshi_Okubo","Jim DeFelice","Kazuo Yamamoto","http://dbpedia.org/resource/Combat_flight_simulator","http://dbpedia.org/resource/Namco",2011-10-11,77,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/Ace_Combat:_Assault_Horizon","Natsuki Isaki",,,"http://dbpedia.org/resource/Hiroshi_Okubo","Jim DeFelice","Masaya Amano","http://dbpedia.org/resource/Combat_flight_simulator","http://dbpedia.org/resource/Namco",2011-10-11,77,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/Ace_Combat:_Assault_Horizon","Natsuki Isaki",,,"http://dbpedia.org/resource/Hiroshi_Okubo","Jim DeFelice","Ryousuke Waki","http://dbpedia.org/resource/Combat_flight_simulator","http://dbpedia.org/resource/Namco",2011-10-11,77,"http://dbpedia.org/resource/Microsoft_Windows"
