"g","director","programmer","artist","composer","writer","designer","genre","developer","release_date","score","platform"
"http://dbpedia.org/resource/Worms_Reloaded",,,,,,,"http://dbpedia.org/resource/Artillery_game","http://dbpedia.org/resource/Team17",2010-08-26,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Worms_Reloaded",,,,,,,"http://dbpedia.org/resource/Strategy_game","http://dbpedia.org/resource/Team17",2011-05-17,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Worms_Reloaded",,,,,,,"http://dbpedia.org/resource/Artillery_game","http://dbpedia.org/resource/Team17",2011-05-17,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Worms_Revolution",,,,,,,"http://dbpedia.org/resource/Strategy_game","http://dbpedia.org/resource/Team17",2012-10-10,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/Worms_Revolution",,,,,,,"http://dbpedia.org/resource/Artillery_game","http://dbpedia.org/resource/Team17",2012-10-10,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/Worms_Revolution",,,,,,,"http://dbpedia.org/resource/Strategy_game","http://dbpedia.org/resource/Team17",2012-10-10,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Worms_Revolution",,,,,,,"http://dbpedia.org/resource/Artillery_game","http://dbpedia.org/resource/Team17",2012-10-10,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Worms_Ultimate_Mayhem",,,,,,,"http://dbpedia.org/resource/Strategy_game","http://dbpedia.org/resource/Team17",2011-09-28,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/Worms_Ultimate_Mayhem",,,,,,,"http://dbpedia.org/resource/Artillery_game","http://dbpedia.org/resource/Team17",2011-09-28,,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/Worms_Ultimate_Mayhem",,,,,,,"http://dbpedia.org/resource/Strategy_game","http://dbpedia.org/resource/Team17",2011-09-28,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Worms_Ultimate_Mayhem",,,,,,,"http://dbpedia.org/resource/Artillery_game","http://dbpedia.org/resource/Team17",2011-09-28,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Wrecked:_Revenge_Revisited",,,,,,,"http://dbpedia.org/resource/Vehicular_combat_game","http://dbpedia.org/resource/Supersonic_Software",2012-03-28,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/Wrecked:_Revenge_Revisited",,,,,,,"http://dbpedia.org/resource/Racing_video_game","http://dbpedia.org/resource/Supersonic_Software",2012-03-28,,"http://dbpedia.org/resource/Category:Windows_games"
"http://dbpedia.org/resource/X-Blades",,,,"Michael Dees",,"Alexander Kulagin","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Gaijin_Entertainment",2010-02-09,54,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/X-Blades",,,,"Pavel Stebakov",,"Alexander Kulagin","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Gaijin_Entertainment",2010-02-09,54,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/X-Blades",,,,"Michael Dees",,"Alexey Volynskov","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Gaijin_Entertainment",2010-02-09,54,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/X-Blades",,,,"Pavel Stebakov",,"Alexey Volynskov","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Gaijin_Entertainment",2010-02-09,54,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/X-Blades",,,,"Michael Dees",,"Denis Mamontov","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Gaijin_Entertainment",2010-02-09,54,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/X-Blades",,,,"Pavel Stebakov",,"Denis Mamontov","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Gaijin_Entertainment",2010-02-09,54,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/X-Blades",,,,"Michael Dees",,"Alexander Kulagin","http://dbpedia.org/resource/Hack_and_slash","http://dbpedia.org/resource/Gaijin_Entertainment",2010-02-09,54,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/X-Blades",,,,"Pavel Stebakov",,"Alexander Kulagin","http://dbpedia.org/resource/Hack_and_slash","http://dbpedia.org/resource/Gaijin_Entertainment",2010-02-09,54,"http://dbpedia.org/resource/Microsoft_Windows"
