"g","director","programmer","artist","composer","writer","designer","genre","developer","release_date","score","platform"
"http://dbpedia.org/resource/007:_Quantum_of_Solace",,,,"http://dbpedia.org/resource/Christopher_Lennertz",,,"http://dbpedia.org/resource/Third-person_shooter","http://dbpedia.org/resource/Treyarch",2008-10-31,65,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007:_Quantum_of_Solace",,,,"http://dbpedia.org/resource/Christopher_Lennertz",,,"http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Treyarch",2008-10-31,70,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007:_Quantum_of_Solace",,,,"http://dbpedia.org/resource/Christopher_Lennertz",,,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Treyarch",2008-10-31,54,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007:_Quantum_of_Solace",,,,"http://dbpedia.org/resource/Christopher_Lennertz",,,"http://dbpedia.org/resource/Third-person_shooter","http://dbpedia.org/resource/Treyarch",2008-10-31,73,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007:_Quantum_of_Solace",,,,"http://dbpedia.org/resource/Christopher_Lennertz",,,"http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Treyarch",2008-10-31,54,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007:_Quantum_of_Solace",,,,"http://dbpedia.org/resource/Christopher_Lennertz",,,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Treyarch",2008-10-31,70,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007:_Quantum_of_Solace",,,,"http://dbpedia.org/resource/Christopher_Lennertz",,,"http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Treyarch",2008-10-31,73,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007:_Quantum_of_Solace",,,,"http://dbpedia.org/resource/Christopher_Lennertz",,,"http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Treyarch",2008-10-31,65,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007:_Quantum_of_Solace",,,,"http://dbpedia.org/resource/Christopher_Lennertz",,,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Treyarch",2008-10-31,73,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007:_Quantum_of_Solace",,,,"http://dbpedia.org/resource/Christopher_Lennertz",,,"http://dbpedia.org/resource/Third-person_shooter","http://dbpedia.org/resource/Treyarch",2008-10-31,54,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007:_Quantum_of_Solace",,,,"http://dbpedia.org/resource/Christopher_Lennertz",,,"http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Treyarch",2008-10-31,65,"http://dbpedia.org/resource/Microsoft_Windows"
"http://dbpedia.org/resource/007:_Quantum_of_Solace",,,,"http://dbpedia.org/resource/Christopher_Lennertz",,,"http://dbpedia.org/resource/Third-person_shooter","http://dbpedia.org/resource/Treyarch",2008-10-31,70,"http://dbpedia.org/resource/Microsoft_Windows"
