"g","director","programmer","artist","composer","writer","designer","genre","developer","release_date","score"
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Sascha_Dikiciyan","http://dbpedia.org/resource/John_Vogel","John Edwards","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,79
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Christopher_Drake","http://dbpedia.org/resource/John_Vogel","Paulo Garcia","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,79
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Cris_Velasco","http://dbpedia.org/resource/John_Vogel","Paulo Garcia","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,79
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Sascha_Dikiciyan","http://dbpedia.org/resource/John_Vogel","Paulo Garcia","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,79
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Christopher_Drake","http://dbpedia.org/resource/John_Vogel","John Edwards","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,80
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Cris_Velasco","http://dbpedia.org/resource/John_Vogel","John Edwards","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,80
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Sascha_Dikiciyan","http://dbpedia.org/resource/John_Vogel","John Edwards","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,80
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Christopher_Drake","http://dbpedia.org/resource/John_Vogel","Paulo Garcia","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,80
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Cris_Velasco","http://dbpedia.org/resource/John_Vogel","Paulo Garcia","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,80
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Sascha_Dikiciyan","http://dbpedia.org/resource/John_Vogel","Paulo Garcia","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,80
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Christopher_Drake","http://dbpedia.org/resource/John_Vogel","John Edwards","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,81
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Cris_Velasco","http://dbpedia.org/resource/John_Vogel","John Edwards","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,81
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Sascha_Dikiciyan","http://dbpedia.org/resource/John_Vogel","John Edwards","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,81
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Christopher_Drake","http://dbpedia.org/resource/John_Vogel","Paulo Garcia","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,81
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Cris_Velasco","http://dbpedia.org/resource/John_Vogel","Paulo Garcia","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,81
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Sascha_Dikiciyan","http://dbpedia.org/resource/John_Vogel","Paulo Garcia","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,81
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Christopher_Drake","http://dbpedia.org/resource/John_Vogel","John Edwards","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,82
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Cris_Velasco","http://dbpedia.org/resource/John_Vogel","John Edwards","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,82
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Sascha_Dikiciyan","http://dbpedia.org/resource/John_Vogel","John Edwards","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,82
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Christopher_Drake","http://dbpedia.org/resource/John_Vogel","Paulo Garcia","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,82
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Cris_Velasco","http://dbpedia.org/resource/John_Vogel","Paulo Garcia","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,82
"http://dbpedia.org/resource/Injustice:_Gods_Among_Us","http://dbpedia.org/resource/Ed_Boon",,"Steve Beran","http://dbpedia.org/resource/Sascha_Dikiciyan","http://dbpedia.org/resource/John_Vogel","Paulo Garcia","http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",2013-04-16,82
"http://dbpedia.org/resource/Injustice_2","http://dbpedia.org/resource/Ed_Boon",,,,,,"http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/NetherRealm_Studios",,
"http://dbpedia.org/resource/Inside_(video_game)","Arnt Jensen","* Mikkel Svendsen
* Mikkel Gjol
* Thomas Krog
* Lasse Jon Fuglsang Pedersen
* Soren T. Madsen","* Morten C. Bramsen
* Jeremy Petreman
* Marek Bogdan","* Martin Stig Andersen
* Sos Gunver Ryberg","Laurids Binderup","Jeppe Carlsen","http://dbpedia.org/resource/Puzzle-platformer","http://dbpedia.org/resource/Playdead",,87
"http://dbpedia.org/resource/Inside_(video_game)","Arnt Jensen","* Mikkel Svendsen
* Mikkel Gjol
* Thomas Krog
* Lasse Jon Fuglsang Pedersen
* Soren T. Madsen","* Morten C. Bramsen
* Jeremy Petreman
* Marek Bogdan","* Martin Stig Andersen
* Sos Gunver Ryberg","Laurids Binderup","Jeppe Carlsen","http://dbpedia.org/resource/Puzzle-platformer","http://dbpedia.org/resource/Playdead",,92
"http://dbpedia.org/resource/Inside_(video_game)","Arnt Jensen","* Mikkel Svendsen
* Mikkel Gjol
* Thomas Krog
* Lasse Jon Fuglsang Pedersen
* Soren T. Madsen","* Morten C. Bramsen
* Jeremy Petreman
* Marek Bogdan","* Martin Stig Andersen
* Sos Gunver Ryberg","Laurids Binderup","Jeppe Carlsen","http://dbpedia.org/resource/Puzzle-platformer","http://dbpedia.org/resource/Playdead",,91
"http://dbpedia.org/resource/Inside_(video_game)","Arnt Jensen","* Mikkel Svendsen
* Mikkel Gjol
* Thomas Krog
* Lasse Jon Fuglsang Pedersen
* Soren T. Madsen","* Morten C. Bramsen
* Jeremy Petreman
* Marek Bogdan","* Martin Stig Andersen
* Sos Gunver Ryberg","Laurids Binderup","Jeppe Carlsen","http://dbpedia.org/resource/Adventure_video_game","http://dbpedia.org/resource/Playdead",,92
"http://dbpedia.org/resource/Inside_(video_game)","Arnt Jensen","* Mikkel Svendsen
* Mikkel Gjol
* Thomas Krog
* Lasse Jon Fuglsang Pedersen
* Soren T. Madsen","* Morten C. Bramsen
* Jeremy Petreman
* Marek Bogdan","* Martin Stig Andersen
* Sos Gunver Ryberg","Laurids Binderup","Jeppe Carlsen","http://dbpedia.org/resource/Adventure_video_game","http://dbpedia.org/resource/Playdead",,91
"http://dbpedia.org/resource/Inside_(video_game)","Arnt Jensen","* Mikkel Svendsen
* Mikkel Gjol
* Thomas Krog
* Lasse Jon Fuglsang Pedersen
* Soren T. Madsen","* Morten C. Bramsen
* Jeremy Petreman
* Marek Bogdan","* Martin Stig Andersen
* Sos Gunver Ryberg","Laurids Binderup","Jeppe Carlsen","http://dbpedia.org/resource/Adventure_video_game","http://dbpedia.org/resource/Playdead",,87
"http://dbpedia.org/resource/Inside_My_Radio",,,,,,,"http://dbpedia.org/resource/Rhythm_game","Seaven Studio",2015-05-11,
"http://dbpedia.org/resource/Inside_My_Radio",,,,,,,"http://dbpedia.org/resource/Platformer","Seaven Studio",2015-05-11,
"http://dbpedia.org/resource/Invisible,_Inc.",,,,,,,"http://dbpedia.org/resource/Turn-based_tactics","http://dbpedia.org/resource/Klei_Entertainment",2015-05-12,82
"http://dbpedia.org/resource/Invisible,_Inc.",,,,,,,"http://dbpedia.org/resource/Stealth_game","http://dbpedia.org/resource/Klei_Entertainment",2015-05-12,82
"http://dbpedia.org/resource/Invisible,_Inc.",,,,,,,"http://dbpedia.org/resource/Turn-based_tactics","http://dbpedia.org/resource/Klei_Entertainment",2016-04-19,82
"http://dbpedia.org/resource/Invisible,_Inc.",,,,,,,"http://dbpedia.org/resource/Stealth_game","http://dbpedia.org/resource/Klei_Entertainment",2016-04-19,82
"http://dbpedia.org/resource/Invisible,_Inc.",,,,,,,"http://dbpedia.org/resource/Turn-based_tactics","http://dbpedia.org/resource/Klei_Entertainment",2016-10-06,82
"http://dbpedia.org/resource/Invisible,_Inc.",,,,,,,"http://dbpedia.org/resource/Stealth_game","http://dbpedia.org/resource/Klei_Entertainment",2016-10-06,82
"http://dbpedia.org/resource/Ironcast",,,,,,,"http://dbpedia.org/resource/Roguelike","Dreadbit",2015-03-26,
"http://dbpedia.org/resource/Ironcast",,,,,,,"http://dbpedia.org/resource/Turn-based_strategy","Dreadbit",2015-03-26,
"http://dbpedia.org/resource/Ironcast",,,,,,,"http://dbpedia.org/resource/Match-three","Dreadbit",2015-03-26,
"http://dbpedia.org/resource/Ironcast",,,,,,,"http://dbpedia.org/resource/Roguelike","Dreadbit",2016-03-01,
"http://dbpedia.org/resource/Ironcast",,,,,,,"http://dbpedia.org/resource/Turn-based_strategy","Dreadbit",2016-03-01,
"http://dbpedia.org/resource/Ironcast",,,,,,,"http://dbpedia.org/resource/Match-three","Dreadbit",2016-03-01,
"http://dbpedia.org/resource/Ironclad_Tactics",,,,,,,"http://dbpedia.org/resource/Strategy_video_game","http://dbpedia.org/resource/Zachtronics_Industries",2013-09-18,
"http://dbpedia.org/resource/Ironclad_Tactics",,,,,,,"http://dbpedia.org/resource/Strategy_video_game","http://dbpedia.org/resource/Zachtronics_Industries",2014-10-06,
"http://dbpedia.org/resource/Ironclad_Tactics",,,,,,,"http://dbpedia.org/resource/Strategy_video_game","http://dbpedia.org/resource/Zachtronics_Industries",2015-01-20,
"http://dbpedia.org/resource/J-Stars_Victory_VS",,,,"http://dbpedia.org/resource/Yasuharu_Takanashi",,,"http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Spike_Chunsoft",2014-03-19,
"http://dbpedia.org/resource/J-Stars_Victory_VS",,,,"http://dbpedia.org/resource/Yasuharu_Takanashi",,,"http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Spike_Chunsoft",2015-06-26,
"http://dbpedia.org/resource/J-Stars_Victory_VS",,,,"http://dbpedia.org/resource/Yasuharu_Takanashi",,,"http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/Spike_Chunsoft",2015-06-30,
"http://dbpedia.org/resource/Jamestown:_Legend_of_the_Lost_Colony",,,,"http://dbpedia.org/resource/Francisco_Cerda",,,"http://dbpedia.org/resource/Bullet_hell","http://dbpedia.org/resource/Final_Form_Games",,84
"http://dbpedia.org/resource/Jamestown:_Legend_of_the_Lost_Colony",,,,"http://dbpedia.org/resource/Francisco_Cerda",,,"http://dbpedia.org/resource/Shoot_'em_up","http://dbpedia.org/resource/Final_Form_Games",,84
"http://dbpedia.org/resource/Jazzpunk",,,,,,,"http://dbpedia.org/resource/Art_game","Necrophone Games",2014-02-07,75
"http://dbpedia.org/resource/Jazzpunk",,,,,,,"http://dbpedia.org/resource/Adventure_game","Necrophone Games",2014-02-07,75
"http://dbpedia.org/resource/Jenny_LeClue",,,,,,,"http://dbpedia.org/resource/Adventure_game","Mografi",,
"http://dbpedia.org/resource/Jetpack_Joyride",,,,,,,"http://dbpedia.org/resource/Side-scrolling_video_game","http://dbpedia.org/resource/Halfbrick_Studios",1921-11-12,90
"http://dbpedia.org/resource/JoJo's_Bizarre_Adventure:_Eyes_of_Heaven",,,,,,,"http://dbpedia.org/resource/Fighting_game","http://dbpedia.org/resource/CyberConnect2",1928-06-15,
"http://dbpedia.org/resource/Job_Simulator",,,,,,,"http://dbpedia.org/resource/Simulation_game","http://dbpedia.org/resource/Owlchemy_Labs",2016-04-05,
"http://dbpedia.org/resource/Joe_Dever's_Lone_Wolf",,,,,,,"http://dbpedia.org/resource/Role-playing_game","Forge Reply, Atlantyca Lab",,
"http://dbpedia.org/resource/Jotun_(video_game)",,,,,,,"http://dbpedia.org/resource/Action-adventure_game","Thunder Lotus Games",2015-09-29,
"http://dbpedia.org/resource/Journey_(2012_video_game)","http://dbpedia.org/resource/Jenova_Chen","*John Edwards
*Martin Middleton","*Matt Nava
*Aaron Jessie","http://dbpedia.org/resource/Austin_Wintory",,"*Nicholas Clark
*Bryan Singh
*Chris Bell","http://dbpedia.org/resource/Art_game","http://dbpedia.org/resource/Thatgamecompany",2012-03-13,92
"http://dbpedia.org/resource/Journey_(2012_video_game)","http://dbpedia.org/resource/Jenova_Chen","*John Edwards
*Martin Middleton","*Matt Nava
*Aaron Jessie","http://dbpedia.org/resource/Austin_Wintory",,"*Nicholas Clark
*Bryan Singh
*Chris Bell","http://dbpedia.org/resource/Adventure_game","http://dbpedia.org/resource/Thatgamecompany",2012-03-13,92
"http://dbpedia.org/resource/Journey_(2012_video_game)","http://dbpedia.org/resource/Jenova_Chen","*John Edwards
*Martin Middleton","*Matt Nava
*Aaron Jessie","http://dbpedia.org/resource/Austin_Wintory",,"*Nicholas Clark
*Bryan Singh
*Chris Bell","http://dbpedia.org/resource/Art_game","http://dbpedia.org/resource/Thatgamecompany",2015-07-21,92
"http://dbpedia.org/resource/Journey_(2012_video_game)","http://dbpedia.org/resource/Jenova_Chen","*John Edwards
*Martin Middleton","*Matt Nava
*Aaron Jessie","http://dbpedia.org/resource/Austin_Wintory",,"*Nicholas Clark
*Bryan Singh
*Chris Bell","http://dbpedia.org/resource/Adventure_game","http://dbpedia.org/resource/Thatgamecompany",2015-07-21,92
"http://dbpedia.org/resource/Just_Cause_3","Roland Lesterlin","Andrew Yount","Zach Schlappi","http://dbpedia.org/resource/Henry_Jackman",,"Francesco Antolini","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Avalanche_Studios",2015-11-30,"XONE: 71/100"
"http://dbpedia.org/resource/Just_Cause_3","Roland Lesterlin","Andrew Yount","Zach Schlappi","http://dbpedia.org/resource/Henry_Jackman",,"Francesco Antolini","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Avalanche_Studios",2015-11-30,"PC: 74/100"
"http://dbpedia.org/resource/Just_Cause_3","Roland Lesterlin","Andrew Yount","Zach Schlappi","http://dbpedia.org/resource/Henry_Jackman",,"Francesco Antolini","http://dbpedia.org/resource/Action-adventure_game","http://dbpedia.org/resource/Avalanche_Studios",2015-11-30,"PS4: 73/100"
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Paris",2013-11-22,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Romania",2013-11-22,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Milan",2013-11-22,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Reflections",2013-11-22,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Barcelona",2013-11-22,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Montpellier",2013-11-22,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Pune",2013-11-22,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Paris",2013-10-01,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Romania",2013-10-01,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Milan",2013-10-01,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Reflections",2013-10-01,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Barcelona",2013-10-01,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Montpellier",2013-10-01,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Pune",2013-10-01,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Paris",2013-11-15,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Romania",2013-11-15,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Milan",2013-11-15,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Reflections",2013-11-15,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Barcelona",2013-11-15,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Montpellier",2013-11-15,
"http://dbpedia.org/resource/Just_Dance_2014",,,,,,,"http://dbpedia.org/resource/Music_game","http://dbpedia.org/resource/Ubisoft_Pune",2013-11-15,
"http://dbpedia.org/resource/Just_Dance_2015",,,,,,,"http://dbpedia.org/resource/Rhythm_game","http://dbpedia.org/resource/Ubisoft_Paris",2014-10-21,
"http://dbpedia.org/resource/Just_Dance_2015",,,,,,,"http://dbpedia.org/resource/Rhythm_game","http://dbpedia.org/resource/Ubisoft_Milan",2014-10-21,
"http://dbpedia.org/resource/Just_Dance_2015",,,,,,,"http://dbpedia.org/resource/Rhythm_game","http://dbpedia.org/resource/Ubisoft_Reflections",2014-10-21,
"http://dbpedia.org/resource/Just_Dance_2015",,,,,,,"http://dbpedia.org/resource/Rhythm_game","http://dbpedia.org/resource/Ubisoft_Pune",2014-10-21,
"http://dbpedia.org/resource/Just_Dance_2016",,,,,,,"http://dbpedia.org/resource/Dance_video_game","http://dbpedia.org/resource/Ubisoft_Paris",2015-10-20,
"http://dbpedia.org/resource/Just_Dance_2016",,,,,,,"http://dbpedia.org/resource/Dance_video_game","http://dbpedia.org/resource/Ubisoft_Milan",2015-10-20,
"http://dbpedia.org/resource/Just_Dance_2016",,,,,,,"http://dbpedia.org/resource/Dance_video_game","http://dbpedia.org/resource/Ubisoft_Reflections",2015-10-20,
"http://dbpedia.org/resource/Just_Dance_2016",,,,,,,"http://dbpedia.org/resource/Dance_video_game","http://dbpedia.org/resource/Ubisoft_Pune",2015-10-20,
"http://dbpedia.org/resource/Just_Dance_2017",,,,,,,"http://dbpedia.org/resource/Dance_video_game","http://dbpedia.org/resource/Ubisoft_Paris",2016-10-25,
"http://dbpedia.org/resource/Just_Dance_2017",,,,,,,"http://dbpedia.org/resource/Dance_video_game","http://dbpedia.org/resource/Ubisoft_Milan",2016-10-25,
"http://dbpedia.org/resource/Just_Dance_2017",,,,,,,"http://dbpedia.org/resource/Dance_video_game","http://dbpedia.org/resource/Ubisoft_Reflections",2016-10-25,
"http://dbpedia.org/resource/Just_Dance_2017",,,,,,,"http://dbpedia.org/resource/Dance_video_game","http://dbpedia.org/resource/Ubisoft_Pune",2016-10-25,
"http://dbpedia.org/resource/Kamen_Rider:_Battride_War",,,,,,,"http://dbpedia.org/resource/Hack_and_slash","http://dbpedia.org/resource/Bandai_Namco_Studios",2013-05-23,
"http://dbpedia.org/resource/Kamen_Rider:_Battride_War",,,,,,,"http://dbpedia.org/resource/Action_role-playing_game","http://dbpedia.org/resource/Bandai_Namco_Studios",2013-05-23,
"http://dbpedia.org/resource/Kamen_Rider:_Battride_War",,,,,,,"http://dbpedia.org/resource/Hack_and_slash","http://dbpedia.org/resource/Eighting",2013-05-23,
