"g","director","programmer","artist","composer","writer","designer","genre","developer","release_date","score","platform"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Meghan Thornton","Joe Pinney","http://dbpedia.org/resource/Interactive_movie","http://dbpedia.org/resource/Telltale_Games",2010-12-14,84,"http://dbpedia.org/resource/Xbox_One"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Meghan Thornton","Joe Pinney","http://dbpedia.org/resource/Interactive_movie","http://dbpedia.org/resource/Telltale_Games",2010-12-14,84,"http://dbpedia.org/resource/Xbox_One"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Meghan Thornton","Joe Pinney","http://dbpedia.org/resource/Interactive_movie","http://dbpedia.org/resource/Telltale_Games",2010-12-14,84,"http://dbpedia.org/resource/Xbox_One"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Meghan Thornton","Joe Pinney","http://dbpedia.org/resource/Interactive_movie","http://dbpedia.org/resource/Telltale_Games",2010-12-14,84,"http://dbpedia.org/resource/Xbox_One"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Nicole Martinez","Joe Pinney","http://dbpedia.org/resource/Interactive_movie","http://dbpedia.org/resource/Telltale_Games",2010-12-14,84,"http://dbpedia.org/resource/Xbox_One"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Nicole Martinez","Joe Pinney","http://dbpedia.org/resource/Interactive_movie","http://dbpedia.org/resource/Telltale_Games",2010-12-14,84,"http://dbpedia.org/resource/Xbox_One"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Martin Montgomery","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Nicole Martinez","Joe Pinney","http://dbpedia.org/resource/Interactive_movie","http://dbpedia.org/resource/Telltale_Games",2010-12-14,84,"http://dbpedia.org/resource/Xbox_One"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Kent Mudle","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Nicole Martinez","Joe Pinney","http://dbpedia.org/resource/Interactive_movie","http://dbpedia.org/resource/Telltale_Games",2010-12-14,84,"http://dbpedia.org/resource/Xbox_One"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Graham Ross","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Brad Kane","Matt Allmer","http://dbpedia.org/resource/Interactive_movie","http://dbpedia.org/resource/Telltale_Games",2010-12-14,84,"http://dbpedia.org/resource/Xbox_One"
"http://dbpedia.org/resource/Game_of_Thrones_(2014_video_game)","Jason Latino","Keenan Patterson","Joe Henke","http://dbpedia.org/resource/Jared_Emerson-Johnson","Brad Kane","Matt Allmer","http://dbpedia.org/resource/Interactive_movie","http://dbpedia.org/resource/Telltale_Games",2010-12-14,84,"http://dbpedia.org/resource/Xbox_One"
